,id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,profile_url,release_year
76,1146,Dead Cide Club,https://www.mmobomb.com/g/1146/thumbnail.jpg,"Join a Cartel and blast your way to success in a free-to-play side-scrolling interpretation of ""FPS"" type fun!",https://www.mmobomb.com/open/dead-cide-club,Shooter,PC (Windows),PressA,PressA,2023-02-28,https://www.mmobomb.com/dead-cide-club,2023
77,1145,Warlander,https://www.mmobomb.com/g/1145/thumbnail.jpg,"Mages, Medieval weapons, and even robots come together in a strategy PvP free-for-all.",https://www.mmobomb.com/open/warlander,MOBA,PC (Windows),PLAION,Toylogic Inc.,2023-01-24,https://www.mmobomb.com/warlander,2023
78,1142,Kingshunt,https://www.mmobomb.com/g/1142/thumbnail.jpg,"5v5 lane-based combat complete with objectives, magic spells, and the clashing of steel.",https://www.mmobomb.com/open/kingshunt,MOBA,PC (Windows),A List Games,Vaki Games,2022-11-03,https://www.mmobomb.com/kingshunt,2022
79,1143,Fangs,https://www.mmobomb.com/g/1143/thumbnail.jpg,A MOBA more in line with Battlerite ideas rather than League of Legends ideas.,https://www.mmobomb.com/open/fangs,MOBA,PC (Windows),Hidden Leaf Games,Hidden Leaf Games,2022-11-30,https://www.mmobomb.com/fangs,2022
80,1147,Summoners War: Chronicles,https://www.mmobomb.com/g/1147/thumbnail.jpg,Discover the secrets of the Rahil Kingdom in this reimagined version of Summoners War,https://www.mmobomb.com/open/summoners-war-chronicles,MMORPG,PC (Windows),Com2uS,Com2uS,2022-11-09,https://www.mmobomb.com/summoners-war-chronicles,2022
81,1137,Torchlight: Infinite,https://www.mmobomb.com/g/1137/thumbnail.jpg,200 years after the events of Torchlight II we pick up the story both on PC and mobile in Torchlight: Infinite.,https://www.mmobomb.com/open/torchlight-infinite,ARPG,PC (Windows),XD,XD,2022-10-12,https://www.mmobomb.com/torchlight-infinite,2022
82,1138,MARVEL SNAP,https://www.mmobomb.com/g/1138/thumbnail.jpg,From some of the minds that brought you Hearthstone comes a fast-paced MARVEL based card battler for mobile and PC.,https://www.mmobomb.com/open/marvel-snap,Card Game,PC (Windows),Nuverse,"Second Dinner Studios, Inc.",2022-10-18,https://www.mmobomb.com/marvel-snap,2022
83,1139,World Boss,https://www.mmobomb.com/g/1139/thumbnail.jpg,"Sixteen enter, but only one can hold the crown the longest, will it be you?",https://www.mmobomb.com/open/world-boss,Shooter,PC (Windows),PlaySide,PlaySide,2022-10-19,https://www.mmobomb.com/world-boss,2022
84,1141,GALAHAD 3093,https://www.mmobomb.com/g/1141/thumbnail.jpg,Hop in your Arthurian legend inspired mech and compete your way to the top of the round table.,https://www.mmobomb.com/open/galahad-3093,Shooter,PC (Windows), Simutronics Corp., Simutronics Corp.,2022-10-24,https://www.mmobomb.com/galahad-3093,2022
85,1130,Lost Light,https://www.mmobomb.com/g/1130/thumbnail.jpg,"Go it alone or team up with friends (or enemies you decide to spare) in this cross-platform, survival shooter.",https://www.mmobomb.com/open/lost-light,Shooter,PC (Windows),NetEase Games,NetEase Games,2022-09-01,https://www.mmobomb.com/lost-light,2022
86,1132,DEATHVERSE: LET IT DIE,https://www.mmobomb.com/g/1132/thumbnail.jpg,Death is nothing but entertainment for the masses in this F2P survival shooter.,https://www.mmobomb.com/open/deathverse-let-it-die,Battle Royale,PC (Windows),GungHo Online Entertainment Inc,Supertrick Games,2022-09-28,https://www.mmobomb.com/deathverse-let-it-die,2022
87,1133,Gundam Evolution,https://www.mmobomb.com/g/1133/thumbnail.jpg,Miss when that other hero shooter was 6v6? Well here you can do that AND wear sweet Mobile Suits!,https://www.mmobomb.com/open/gundam-evolution,Shooter,PC (Windows),BANDAI NAMCO Online Inc.,BANDAI NAMCO Online Inc.,2022-09-21,https://www.mmobomb.com/gundam-evolution,2022
88,1134,Omega Strikers,https://www.mmobomb.com/g/1134/thumbnail.jpg,"Think MOBA meets soccer...got that in your head? Yeah, this is pretty much that.",https://www.mmobomb.com/open/omega-strikers,Sports,PC (Windows),Odyssey Interactive,Odyssey Interactive,2022-09-16,https://www.mmobomb.com/omega-strikers,2022
89,1096,A.V.A Global,https://www.mmobomb.com/g/1096/thumbnail.jpg,A.V.A is a free-to-play multiplayer online FPS game featuring various types of PVP and PVE modes.,https://www.mmobomb.com/open/ava,MMOFPS,PC (Windows),NEOWIZ,NEOWIZ,2022-08-24,https://www.mmobomb.com/ava,2022
90,1124,Aero Tales Online,https://www.mmobomb.com/g/1124/thumbnail.jpg,Aero Tales Online uses a more classic Anime MMORPG art style to hit those nostalgia buttons for early 2000s MMO players.,https://www.mmobomb.com/open/aero-tales-online,MMORPG,PC (Windows),Anisage Games,Anisage Games,2022-08-01,https://www.mmobomb.com/aero-tales-online,2022
91,1128,Magic Spellslingers,https://www.mmobomb.com/g/1128/thumbnail.jpg,Jump into a fast-paced card battle inspired by the titan of CCGs,https://www.mmobomb.com/open/magic-spellslingers,Card Game,PC (Windows),Wizards of the Coast LLC,"Pipeworks Studios, Seismic Games",2022-08-05,https://www.mmobomb.com/magic-spellslingers,2022
92,1121,Temperia: Soul of Majestic,https://www.mmobomb.com/g/1121/thumbnail.jpg,Temperia brings a “player created for players” mentality to the online board game/collectible card game (CCG) formula.,https://www.mmobomb.com/open/temperia,Card Game,PC (Windows),Leonardo Interactive,"MoonWolf Entertainment, A2 Softworks",2022-07-26,https://www.mmobomb.com/temperia,2022
93,1122,MultiVersus,https://www.mmobomb.com/g/1122/thumbnail.jpg,"Match up in 1v1, 2v2 co-op, or 4-person free-for-all modes in this free-to-play Smash-Style Brawler!",https://www.mmobomb.com/open/multiversus,Fighting,PC (Windows),Warner Bros. Games,Player First Games,2022-07-19,https://www.mmobomb.com/multiversus,2022
94,1123,Chimeraland,https://www.mmobomb.com/g/1123/thumbnail.jpg,Chimeraland is a free-to-play sandbox MMO that has so many character customization options that some of you may be in the creator for hours… no joke,https://www.mmobomb.com/open/chimeraland,MMORPG,PC (Windows),Level Infinite,Pixel soft,2022-07-14,https://www.mmobomb.com/chimeraland,2022
95,1129,World of Rune,https://www.mmobomb.com/g/1129/thumbnail.jpg,Explore a magical fantasy world in R2Games' latest 2D Browser MMORPG.,https://www.mmobomb.com/open/world-of-rune,MMORPG,Web Browser,R2Games,R2Games,2022-06-13,https://www.mmobomb.com/world-of-rune,2022
96,1117,Roller Champions,https://www.mmobomb.com/g/1117/thumbnail.jpg,"Roller Champions tasks you and your team with holding a ball and skating laps around an arena as you dodge, duck, dip, dive, and dodge your way around the opposing team.",https://www.mmobomb.com/open/roller-champions,Sports,PC (Windows),Ubisoft,Ubisoft Montreal,2022-05-25,https://www.mmobomb.com/roller-champions,2022
97,1114,Yu-Gi-Oh! Master Duel,https://www.mmobomb.com/g/1114/thumbnail.jpg,Yu-Gi-Oh! Master Duel is a faithful free-to-play re-creation of the popular CCG by Konami. ,https://www.mmobomb.com/open/yu-gi-oh-master-duel,Card Game,PC (Windows),Konami Digital Entertainment,Konami Digital Entertainment,2022-01-19,https://www.mmobomb.com/yu-gi-oh-master-duel,2022
98,1112,Century: Age of Ashes,https://www.mmobomb.com/g/1112/thumbnail.jpg,"Don’t just ride a dragon, ride a dragon into battle and engage in fiery, mid-air combat in a selection of different modes.",https://www.mmobomb.com/open/century-age-of-ashes,Shooter,PC (Windows),Playwing LTD,Playwing LTD,2021-12-02,https://www.mmobomb.com/century-age-of-ashes,2021
99,1148,Goose Goose Duck,https://www.mmobomb.com/g/1148/thumbnail.jpg,Geese just trying to get their work done... but those darn mallards are in the mix.,https://www.mmobomb.com/open/goose-goose-duck,Strategy,PC (Windows),Gaggle Studios Inc.,Gaggle Studios Inc.,2021-10-03,https://www.mmobomb.com/goose-goose-duck,2021
100,521,Bloodhunt,https://www.mmobomb.com/g/521/thumbnail.jpg,"Stalk the night and use the powers of vampirism to eliminate your foes in Bloodhunt (Vampire: The Masquerade - Bloodhunt), a free-to-play battle royale from Sharkmob.",https://www.mmobomb.com/open/bloodhunt,Battle Royale,PC (Windows),Sharkmob,Sharkmob,2021-09-07,https://www.mmobomb.com/bloodhunt,2021
101,511,Phantasy Star Online 2 New Genesis,https://www.mmobomb.com/g/511/thumbnail.jpg,"Defend the Planet Halpha against the threat of the DOLLS in F2P sci-fi MMORPG Phantasy Star Online 2: New Genesis! PSO2:NG is a remastered version of the original PSO2, with stunning new graphics and gameplay features.",https://www.mmobomb.com/open/phantasy-star-online-2-new-genesis,MMORPG,PC (Windows),Sega,Sega,2021-06-09,https://www.mmobomb.com/phantasy-star-online-2-new-genesis,2021
102,509,Smash Legends,https://www.mmobomb.com/g/509/thumbnail.jpg,"Smash your way into legend in Smash Legends, a free-to-play arena brawler from 5minlab and LINE Games! Choose from anime-inspired chibi versions of famous mythical characters, each with their own weapon and special abilities, and set them loose in the arena, doing battle in the Library World set among the clouds.",https://www.mmobomb.com/open/smash-legends,Fighting,PC (Windows),LINE Games Corporation,5minlab,2021-04-13,https://www.mmobomb.com/smash-legends,2021
103,510,Drifters Loot the Galaxy,https://www.mmobomb.com/g/510/thumbnail.jpg,"Loot and shoot to your heart's content in Drifters Loot the Galaxy, a high-flying free-to-play shooter from Blind Squirrel Entertainment! Strap on your Driftpac and bring your hard-earned loot back to the dropship, but beware -- your opponents will try to relieve you of your spoils and claim it for themselves!",https://www.mmobomb.com/open/drifters-loot-the-galaxy,Shooter,PC (Windows),Blind Squirrel Entertainment,Blind Squirrel Entertainment,2021-04-15,https://www.mmobomb.com/drifters-loot-the-galaxy,2021
104,502,Primordials: Battle of Gods,https://www.mmobomb.com/g/502/thumbnail.jpg,"Fight in epic PvP 1v1 ""tug-of-war"" MOBA-like duels in free-to-play battler Primordials: Battle of Gods! Summon a vast army of Primordials and set them off into battle against your opponent, dominating his armies and seizing key locations on the battlefield.",https://www.mmobomb.com/open/primordials-battle-of-gods,Strategy,PC (Windows),Wire Games,Global Dodo Entertainment,2021-03-04,https://www.mmobomb.com/primordials-battle-of-gods,2021
105,507,Super Mecha Champions,https://www.mmobomb.com/g/507/thumbnail.jpg,"Jump into your mech and duke it out with the rest of the world in Super Mecha Champions, a free-to-play battle royale from NetEase. Your battlefield is the futuristic manga-inspired Alpha City, where you'll choose your ace pilot, select one of 10 mecha, customize it to your liking, and dash into furious combat!",https://www.mmobomb.com/open/super-mecha-champions,Shooter,PC (Windows),NetEase Games,NetEase Games,2021-03-25,https://www.mmobomb.com/super-mecha-champions,2021
106,500,Chroma: Bloom And Blight,https://www.mmobomb.com/g/500/thumbnail.jpg,"Experience a rich fantasy world and strategic gameplay in Chroma: Bloom And Blight, a free-to-play CCG from Clarity Games. Choose a hero to build a deck around, and choose from the game's four factions with no limits.",https://www.mmobomb.com/open/chroma-bloom-and-blight,Card Game,PC (Windows),WhisperGames,Clarity Games,2021-01-28,https://www.mmobomb.com/chroma-bloom-and-blight,2021
107,498,Blankos Block Party,https://www.mmobomb.com/g/498/thumbnail.jpg,"Play in a multitude of fanciful worlds in Blankos Block Party, a free and wide open multiplayer game from Mythical. Get your Blanko, give it a special power, and set it off on an adventure in The Junction, a colorful and vibrant world that serves as your hub to many others.",https://www.mmobomb.com/open/blankos,MMO,PC (Windows),Third Kind Games,Mythical Games Inc,2020-12-11,https://www.mmobomb.com/blankos,2020
108,499,Slapshot: Rebound,https://www.mmobomb.com/g/499/thumbnail.jpg,"Skate, shoot, and score in Slapshot: Rebound, a free-to-play physics-based hockey game from Oddshot Games. Customize your player and take to the ice in online multiplayer matches against friends or the world at large in five-minute matches that will put all your puck-handling skills to the test!",https://www.mmobomb.com/open/slapshot-rebound,Sports,PC (Windows),Oddshot Games,Oddshot Games,2020-12-07,https://www.mmobomb.com/slapshot-rebound,2020
109,476,Rogue Company,https://www.mmobomb.com/g/476/thumbnail.jpg,"Join an elite mercenary squad and take on missions all over the world in Rogue Company, a free-to-play PvP shooter from First Watch Games and Hi-Rez Studios. Customize your agent with over 50 weapons and use precise shooting and teamwork to complete your objectives and -- most importantly -- get paid!",https://www.mmobomb.com/open/rogue-company,Shooter,PC (Windows),Hi-Rez Studios,First Watch Games,2020-10-01,https://www.mmobomb.com/rogue-company,2020
110,477,Eternal Return: Black Survival,https://www.mmobomb.com/g/477/thumbnail.jpg,Take on all comers in Nimble Neuron's free-to-play MOBA/survival/battle royale mash-up Eternal Return: Black Survival. The scientific organization AGLAIA is creating a race of advanced humans with amazing powers and putting them to the test in experimental battles against one another to see who comes out on top!,https://www.mmobomb.com/open/eternal-return,MOBA,PC (Windows),Nimble Neuron,Nimble Neuron,2020-10-14,https://www.mmobomb.com/eternal-return,2020
111,479,Blood of Steel,https://www.mmobomb.com/g/479/thumbnail.jpg,"Lead your armies to victory in YC Games' free-to-play medieval battle simulator Blood of Steel! Take on the role of a famous general from history, from Julius Caesar to Joan of Arc to Lyu Bu and charge into battle at the head of an elite core of warriors.",https://www.mmobomb.com/open/blood-of-steel,Strategy,PC (Windows),YC Games,YC Games,2020-10-20,https://www.mmobomb.com/blood-of-steel,2020
112,473,Spellbreak,https://www.mmobomb.com/g/473/thumbnail.jpg,"Become the ultimate battlemage in Spellbreak, a free-to-play battle royale from Proletariat Inc.! Spellbreak takes place in the Hollow Lands, where players seek to eliminate their rivals with a variety of magical spells and claim top honors.",https://www.mmobomb.com/open/spellbreak,Battle Royale,PC (Windows),Proletariat,Proletariat,2020-09-04,https://www.mmobomb.com/spellbreak,2020
113,474,Rocket League,https://www.mmobomb.com/g/474/thumbnail.jpg,"Experience high-octane and high-flying sports action in Psyonix's much-acclaimed Rocket League, now free-to-play! With 75 million registered players and 150 major gaming awards, Rocket League is one the most popular video games on the planet, with billions of matches played in its first five years.",https://www.mmobomb.com/open/rocket-league,Sports,PC (Windows),Psyonix LLC,Psyonix LLC,2020-09-24,https://www.mmobomb.com/rocket-league,2020
